Synonyms	Gene name
Pp3c8_13580	Pp1s184_139V6
Pp3c8_13580	Pp1s184_139V6
Pp3c8_13580	Pp1s184_139V6
Pp3c8_13580	Pp1s184_139V6
Pp3c8_13580	Pp1s184_139V6
Pp3c8_13580	Pp1s184_139V6
Pp3c8_13580	Pp1s184_139V6
Pp3c6_1200	Pp1s77_27V6
Pp3c6_1200	Pp1s77_27V6
Pp3c6_1200	Pp1s77_27V6
Pp3c13_120	Pp1s176_20V6
Pp3c13_120	Pp1s176_20V6
Pp3c19_8070	Pp1s553_2V6
Pp3c19_8070	Pp1s553_2V6
Pp3c5_7620	Pp1s186_65V6
Pp3c5_7620	Pp1s186_65V6
Pp3c5_7620	Pp1s186_65V6
Pp3c5_7620	Pp1s186_65V6
Pp3c20_5090	Pp1s9_50V6
Pp3c20_5090	Pp1s9_50V6
Pp3c20_5090	Pp1s9_50V6
Pp3c20_5090	Pp1s9_50V6
Pp3c20_5090	Pp1s9_50V6
Pp3c20_5090	Pp1s9_50V6
Pp3c20_5090	Pp1s9_50V6
Pp3c20_5090	Pp1s9_50V6
Pp3c20_5090	Pp1s9_50V6
Pp3c20_5090	Pp1s9_50V6
Pp3c2_6630	Pp1s7_442V6
Pp3c2_6630	Pp1s7_442V6
Pp3c2_6630	Pp1s7_442V6
Pp3c2_6630	Pp1s7_442V6
Pp3c2_6630	Pp1s7_442V6
Pp3c2_6630	Pp1s7_442V6
Pp3c21_2800	Pp1s27_1V6
Pp3c21_2800	Pp1s27_1V6
Pp3c21_2800	Pp1s27_1V6
Pp3c21_11820	Pp1s382_27V6
Pp3c21_11820	Pp1s382_27V6
Pp3c21_11820	Pp1s382_27V6
Pp3c8_11160	Pp1s62_37V6
Pp3c8_11160	Pp1s62_37V6
Pp3c8_11160	Pp1s62_37V6
Pp3c13_11520	Pp1s5_291V6
Pp3c13_11520	Pp1s5_291V6
Pp3c13_11520	Pp1s5_291V6
Pp3c13_11520	Pp1s5_291V6
Pp3c13_11520	Pp1s5_291V6
Pp3c13_11520	Pp1s5_291V6
Pp3c1_29920	Pp1s171_127V6
Pp3c1_29920	Pp1s171_127V6
Pp3c10_6980	Pp1s293_5V6
Pp3c10_6980	Pp1s293_5V6
Pp3c10_6980	Pp1s293_5V6
Pp3c25_3310	Pp1s326_23V6
Pp3c25_3310	Pp1s326_23V6
Pp3c25_3310	Pp1s326_23V6
Pp3c25_3310	Pp1s326_23V6
Pp3c25_3310	Pp1s326_23V6
Pp3c25_3310	Pp1s326_23V6
Pp3c25_3310	Pp1s326_23V6
Pp3c25_3310	Pp1s326_23V6
Pp3c6_11480	Pp1s113_137V6
Pp3c6_11480	Pp1s113_137V6
Pp3c6_11480	Pp1s113_137V6
Pp3c6_11480	Pp1s113_137V6
Pp3c6_11480	Pp1s113_137V6
Pp3c6_11480	Pp1s113_137V6
Pp3c6_11480	Pp1s113_137V6
Pp3c6_11480	Pp1s113_137V6
Pp3c6_11480	Pp1s113_137V6
Pp3c6_11480	Pp1s113_137V6
Pp3c6_11480	Pp1s113_137V6
Pp3c16_3270	Pp1s127_31V6
Pp3c16_3270	Pp1s127_31V6
Pp3c12_4220	Pp1s246_95V6
Pp3c12_4220	Pp1s246_95V6
Pp3c12_4220	Pp1s246_95V6
Pp3c12_4220	Pp1s246_95V6
Pp3c12_4220	Pp1s246_95V6
Pp3c12_4220	Pp1s246_95V6
Pp3c12_4220	Pp1s246_95V6
Pp3c16_8290	Pp1s194_169V6
Pp3c16_8290	Pp1s194_169V6
Pp3c11_4640	Pp1s232_44V6
Pp3c11_4640	Pp1s232_44V6
Pp3c11_4640	Pp1s232_44V6
Pp3c25_7980	Pp1s50_191V6
Pp3c25_7980	Pp1s50_191V6
Pp3c25_7980	Pp1s50_191V6
Pp3c11_19850	Pp1s123_30V6
Pp3c11_19850	Pp1s123_30V6
Pp3c11_19850	Pp1s123_30V6
Pp3c8_230	Pp1s325_77V6
Pp3c8_230	Pp1s325_77V6
Pp3c12_12080	Pp1s352_43V6
Pp3c12_12080	Pp1s352_43V6
Pp3c12_12080	Pp1s352_43V6
Pp3c12_12080	Pp1s352_43V6
Pp3c12_12080	Pp1s352_43V6
Pp3c21_900	Pp1s191_127V6
Pp3c21_900	Pp1s191_127V6
Pp3c21_900	Pp1s191_127V6
Pp3c21_900	Pp1s191_127V6
Pp3c21_900	Pp1s191_127V6
Pp3c21_900	Pp1s191_127V6
Pp3c21_900	Pp1s191_127V6
Pp3c21_900	Pp1s191_127V6
Pp3c21_900	Pp1s191_127V6
Pp3c17_18800	Pp1s65_111V6
Pp3c17_18800	Pp1s65_111V6
Pp3c17_18800	Pp1s65_111V6
Pp3c17_18800	Pp1s65_111V6
Pp3c17_18800	Pp1s65_111V6
Pp3c17_18800	Pp1s65_111V6
Pp3c17_18800	Pp1s65_111V6
Pp3c17_18800	Pp1s65_111V6
Pp3c17_18800	Pp1s65_111V6
Pp3c17_18800	Pp1s65_111V6
Pp3c13_11610	Pp1s5_283V6
Pp3c13_11610	Pp1s5_283V6
Pp3c13_11610	Pp1s5_283V6
Pp3c13_11610	Pp1s5_283V6
Pp3c13_11610	Pp1s5_283V6
Pp3c13_11610	Pp1s5_283V6
Pp3c13_11610	Pp1s5_283V6
Pp3c7_15380	Pp1s153_122V6
Pp3c7_15380	Pp1s153_122V6
Pp3c7_15380	Pp1s153_122V6
Pp3c7_15380	Pp1s153_122V6
Pp3c7_15380	Pp1s153_122V6
Pp3c7_15380	Pp1s153_122V6
Pp3c7_15380	Pp1s153_122V6
Pp3c7_15380	Pp1s153_122V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c5_4770	Pp1s41_202V6
Pp3c5_4770	Pp1s41_202V6
Pp3c5_4770	Pp1s41_202V6
Pp3c18_6870	Pp1s185_119V6
Pp3c18_6870	Pp1s185_119V6
Pp3c3_11230	Pp1s74_190V6
Pp3c3_11230	Pp1s74_190V6
Pp3c3_11230	Pp1s74_190V6
Pp3c16_19400	Pp1s81_232V6
Pp3c16_19400	Pp1s81_232V6
Pp3c5_14260	Pp1s297_61V6
Pp3c5_14260	Pp1s297_61V6
Pp3c5_14260	Pp1s297_61V6
Pp3c5_14260	Pp1s297_61V6
Pp3c5_14260	Pp1s297_61V6
Pp3c5_14260	Pp1s297_61V6
Pp3c5_14260	Pp1s297_61V6
Pp3c5_14260	Pp1s297_61V6
Pp3c5_14260	Pp1s297_61V6
Pp3c5_14260	Pp1s297_61V6
Pp3c5_14260	Pp1s297_61V6
Pp3c5_14260	Pp1s297_61V6
Pp3c14_3010	Pp1s338_68V6
Pp3c14_3010	Pp1s338_68V6
Pp3c14_3010	Pp1s338_68V6
Pp3c14_3010	Pp1s338_68V6
Pp3c24_20470	Pp1s101_55V6
Pp3c24_20470	Pp1s101_55V6
Pp3c3_5600	Pp1s1_786V6
Pp3c3_5600	Pp1s1_786V6
Pp3c3_5600	Pp1s1_786V6
Pp3c3_5600	Pp1s1_786V6
Pp3c3_5600	Pp1s1_786V6
Pp3c3_5600	Pp1s1_786V6
Pp3c3_5600	Pp1s1_786V6
Pp3c3_5600	Pp1s1_786V6
Pp3c23_10920	Pp1s137_216V6
Pp3c23_10920	Pp1s137_216V6
Pp3c3_32410	Pp1s198_40V6
Pp3c3_32410	Pp1s198_40V6
Pp3c6_4750	Pp1s448_23V6
Pp3c6_4750	Pp1s448_23V6
Pp3c6_4750	Pp1s448_23V6
Pp3c8_9180	Pp1s8_240V6
Pp3c8_9180	Pp1s8_240V6
Pp3c8_9180	Pp1s8_240V6
Pp3c8_9180	Pp1s8_240V6
Pp3c8_9180	Pp1s8_240V6
Pp3c8_9180	Pp1s8_240V6
Pp3c8_9180	Pp1s8_240V6
Pp3c24_16440	Pp1s323_62V6
Pp3c24_16440	Pp1s323_62V6
Pp3c22_3910	Pp1s275_87V6
Pp3c22_3910	Pp1s275_87V6
Pp3c3_26370	Pp1s351_46V6
Pp3c3_26370	Pp1s351_46V6
Pp3c3_26370	Pp1s351_46V6
Pp3c3_26370	Pp1s351_46V6
Pp3c3_26370	Pp1s351_46V6
Pp3c3_26370	Pp1s351_46V6
Pp3c3_26370	Pp1s351_46V6
Pp3c3_26370	Pp1s351_46V6
Pp3c3_26370	Pp1s351_46V6
Pp3c3_26370	Pp1s351_46V6
Pp3c3_26370	Pp1s351_46V6
Pp3c3_26370	Pp1s351_46V6
Pp3c3_26370	Pp1s351_46V6
Pp3c3_26370	Pp1s351_46V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c10_2430	Pp1s245_39V6
Pp3c9_10810	Pp1s29_335V6
Pp3c9_10810	Pp1s29_335V6
Pp3c9_10810	Pp1s29_335V6
Pp3c9_10810	Pp1s29_335V6
Pp3c9_1240	Pp1s90_110V6
Pp3c9_1240	Pp1s90_110V6
Pp3c9_1240	Pp1s90_110V6
Pp3c8_4600	Pp1s35_353V6
Pp3c8_4600	Pp1s35_353V6
Pp3c17_4820	Pp1s26_197V6
Pp3c17_4820	Pp1s26_197V6
Pp3c17_4820	Pp1s26_197V6
Pp3c17_4820	Pp1s26_197V6
Pp3c17_4820	Pp1s26_197V6
Pp3c17_4820	Pp1s26_197V6
Pp3c20_18250	Pp1s44_311V6
Pp3c20_18250	Pp1s44_311V6
Pp3c20_18250	Pp1s44_311V6
Pp3c20_18250	Pp1s44_311V6
Pp3c20_18250	Pp1s44_311V6
Pp3c20_18250	Pp1s44_311V6
Pp3c19_8700	Pp1s175_59V6
Pp3c19_8700	Pp1s175_59V6
Pp3c19_8700	Pp1s175_59V6
Pp3c19_8700	Pp1s175_59V6
Pp3c19_8700	Pp1s175_59V6
Pp3c19_8700	Pp1s175_59V6
Pp3c19_8700	Pp1s175_59V6
Pp3c19_8700	Pp1s175_59V6
Pp3c19_8700	Pp1s175_59V6
Pp3c7_2490	Pp1s136_198V6
Pp3c7_2490	Pp1s136_198V6
Pp3c21_11590	Pp1s382_4V6
Pp3c21_11590	Pp1s382_4V6
Pp3c21_11590	Pp1s382_4V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c17_7170	Pp1s277_69V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c2_24860	Pp1s119_116V6
Pp3c6_25220	Pp1s53_168V6
Pp3c6_25220	Pp1s53_168V6
Pp3c3_20820	Pp1s47_316V6
Pp3c3_20820	Pp1s47_316V6
Pp3c2_27810	Pp1s22_283V6
Pp3c2_27810	Pp1s22_283V6
Pp3c2_27810	Pp1s22_283V6
Pp3c6_3660	Pp1s77_287V6
Pp3c6_3660	Pp1s77_287V6
Pp3c6_3660	Pp1s77_287V6
Pp3c6_3660	Pp1s77_287V6
Pp3c6_3660	Pp1s77_287V6
Pp3c6_3660	Pp1s77_287V6
Pp3c6_3660	Pp1s77_287V6
Pp3c17_21430	Pp1s68_33V6
Pp3c17_21430	Pp1s68_33V6
Pp3c17_21430	Pp1s68_33V6
Pp3c17_21430	Pp1s68_33V6
Pp3c17_21430	Pp1s68_33V6
Pp3c23_14630	Pp1s156_26V6
Pp3c23_14630	Pp1s156_26V6
Pp3c23_14630	Pp1s156_26V6
Pp3c23_14630	Pp1s156_26V6
Pp3c15_5630	Pp1s83_227V6
Pp3c15_5630	Pp1s83_227V6
Pp3c17_13550	Pp1s98_14V6
Pp3c17_13550	Pp1s98_14V6
Pp3c17_13550	Pp1s98_14V6
Pp3c20_4820	Pp1s9_28V6
Pp3c20_4820	Pp1s9_28V6
Pp3c6_22110	Pp1s429_31V6
Pp3c6_22110	Pp1s429_31V6
Pp3c6_22110	Pp1s429_31V6
Pp3c6_22110	Pp1s429_31V6
Pp3c6_22110	Pp1s429_31V6
Pp3c3_20160	Pp1s204_98V6
Pp3c3_20160	Pp1s204_98V6
Pp3c3_20160	Pp1s204_98V6
Pp3c3_20160	Pp1s204_98V6
Pp3c3_20160	Pp1s204_98V6
Pp3c9_17430	Pp1s78_29V6
Pp3c9_17430	Pp1s78_29V6
Pp3c15_3820	Pp1s83_34V6
Pp3c15_3820	Pp1s83_34V6
Pp3c15_3820	Pp1s83_34V6
Pp3c3_17110	Pp1s25_372V6
Pp3c3_17110	Pp1s25_372V6
Pp3c4_4630	Pp1s188_24V6
Pp3c4_4630	Pp1s188_24V6
Pp3c4_4630	Pp1s188_24V6
Pp3c19_9970	Pp1s174_90V6
Pp3c19_9970	Pp1s174_90V6
Pp3c19_9970	Pp1s174_90V6
Pp3c19_9970	Pp1s174_90V6
Pp3c19_9970	Pp1s174_90V6
Pp3c19_9970	Pp1s174_90V6
Pp3c19_9970	Pp1s174_90V6
Pp3c19_9970	Pp1s174_90V6
Pp3c19_9970	Pp1s174_90V6
Pp3c19_9970	Pp1s174_90V6
Pp3c19_9970	Pp1s174_90V6
Pp3c19_9970	Pp1s174_90V6
Pp3c19_9970	Pp1s174_90V6
Pp3c1_31680	Pp1s397_2V6
Pp3c1_31680	Pp1s397_2V6
Pp3c1_31680	Pp1s397_2V6
Pp3c1_31680	Pp1s397_2V6
Pp3c1_31680	Pp1s397_2V6
Pp3c17_5890	Pp1s26_93V6
Pp3c17_5890	Pp1s26_93V6
Pp3c7_6620	Pp1s42_246V6
Pp3c7_6620	Pp1s42_246V6
Pp3c23_20350	Pp1s49_85V6
Pp3c23_20350	Pp1s49_85V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_33470	Pp1s28_391V6
Pp3c1_21630	Pp1s257_85V6
Pp3c1_21630	Pp1s257_85V6
Pp3c1_21630	Pp1s257_85V6
Pp3c1_21630	Pp1s257_85V6
Pp3c1_21630	Pp1s257_85V6
Pp3c1_21630	Pp1s257_85V6
Pp3c1_21630	Pp1s257_85V6
Pp3c1_21630	Pp1s257_85V6
Pp3c1_21630	Pp1s257_85V6
Pp3c1_21630	Pp1s257_85V6
Pp3c10_1790	Pp1s245_108V6
Pp3c10_1790	Pp1s245_108V6
Pp3c10_1790	Pp1s245_108V6
Pp3c10_1790	Pp1s245_108V6
Pp3c10_1790	Pp1s245_108V6
Pp3c10_1790	Pp1s245_108V6
Pp3c19_13030	Pp1s20_358V6
Pp3c19_13030	Pp1s20_358V6
Pp3c13_8420	Pp1s52_110V6
Pp3c13_8420	Pp1s52_110V6
Pp3c11_19400	Pp1s123_81V6
Pp3c11_19400	Pp1s123_81V6
Pp3c11_17220	Pp1s80_121V6
Pp3c11_17220	Pp1s80_121V6
Pp3c11_17220	Pp1s80_121V6
Pp3c12_17460	Pp1s46_269V6
Pp3c12_17460	Pp1s46_269V6
Pp3c12_17460	Pp1s46_269V6
Pp3c7_5550	Pp1s311_60V6
Pp3c7_5550	Pp1s311_60V6
Pp3c7_5550	Pp1s311_60V6
Pp3c7_5550	Pp1s311_60V6
Pp3c7_5550	Pp1s311_60V6
Pp3c7_5550	Pp1s311_60V6
Pp3c10_10600	Pp1s120_131V6
Pp3c10_10600	Pp1s120_131V6
Pp3c10_10600	Pp1s120_131V6
Pp3c10_10600	Pp1s120_131V6
Pp3c10_10600	Pp1s120_131V6
Pp3c10_10600	Pp1s120_131V6
Pp3c10_10600	Pp1s120_131V6
Pp3c10_10600	Pp1s120_131V6
Pp3c10_10600	Pp1s120_131V6
Pp3c10_10600	Pp1s120_131V6
Pp3c8_6640	Pp1s8_79V6
Pp3c8_6640	Pp1s8_79V6
Pp3c15_19720	Pp1s497_3V6
Pp3c15_19720	Pp1s497_3V6
Pp3c15_19720	Pp1s497_3V6
Pp3c15_19720	Pp1s497_3V6
Pp3c15_19720	Pp1s497_3V6
Pp3c19_9620	Pp1s174_123V6
Pp3c19_9620	Pp1s174_123V6
Pp3c19_9620	Pp1s174_123V6
Pp3c19_9620	Pp1s174_123V6
Pp3c19_9620	Pp1s174_123V6
Pp3c19_9620	Pp1s174_123V6
Pp3c19_9620	Pp1s174_123V6
Pp3c19_9620	Pp1s174_123V6
Pp3c12_22990	Pp1s118_147V6
Pp3c12_22990	Pp1s118_147V6
Pp3c12_22990	Pp1s118_147V6
Pp3c4_11670	Pp1s227_118V6
Pp3c4_11670	Pp1s227_118V6
Pp3c4_11670	Pp1s227_118V6
Pp3c4_11670	Pp1s227_118V6
Pp3c17_18630	Pp1s65_88V6
Pp3c6_20320	Pp1s14_290V6
Pp3c6_20320	Pp1s14_290V6
Pp3c6_20320	Pp1s14_290V6
Pp3c6_20320	Pp1s14_290V6
Pp3c6_20320	Pp1s14_290V6
Pp3c6_20320	Pp1s14_290V6
Pp3c10_19890	Pp1s67_134V6
Pp3c10_19890	Pp1s67_134V6
Pp3c10_19890	Pp1s67_134V6
Pp3c5_2150	Pp1s72_143V6
Pp3c5_2150	Pp1s72_143V6
Pp3c5_2150	Pp1s72_143V6
Pp3c5_2150	Pp1s72_143V6
Pp3c2_29090	Pp1s22_146V6
Pp3c2_29090	Pp1s22_146V6
Pp3c2_29090	Pp1s22_146V6
Pp3c2_29090	Pp1s22_146V6
Pp3c2_29090	Pp1s22_146V6
Pp3c2_29090	Pp1s22_146V6
Pp3c2_29090	Pp1s22_146V6
Pp3c2_29090	Pp1s22_146V6
Pp3c2_29090	Pp1s22_146V6
Pp3c2_29090	Pp1s22_146V6
Pp3c2_29090	Pp1s22_146V6
Pp3c21_8110	Pp1s441_12V6
Pp3c21_8110	Pp1s441_12V6
Pp3c10_6970	Pp1s293_7V6
Pp3c10_6970	Pp1s293_7V6
Pp3c10_6970	Pp1s293_7V6
Pp3c10_6970	Pp1s293_7V6
Pp3c10_6970	Pp1s293_7V6
Pp3c10_6970	Pp1s293_7V6
Pp3c10_6970	Pp1s293_7V6
Pp3c5_26970	Pp1s154_129V6
Pp3c5_26970	Pp1s154_129V6
Pp3c13_8770	Pp1s52_66V6
Pp3c13_8770	Pp1s52_66V6
Pp3c13_8770	Pp1s52_66V6
Pp3c13_8770	Pp1s52_66V6
Pp3c25_11890	Pp1s57_68V6
Pp3c25_11890	Pp1s57_68V6
Pp3c12_16910	Pp1s46_323V6
Pp3c12_16910	Pp1s46_323V6
Pp3c12_16910	Pp1s46_323V6
Pp3c12_16910	Pp1s46_323V6
Pp3c12_16910	Pp1s46_323V6
Pp3c6_5150	Pp1s180_137V6
Pp3c6_5150	Pp1s180_137V6
Pp3c10_1390	Pp1s95_116V6
Pp3c10_1390	Pp1s95_116V6
Pp3c10_1390	Pp1s95_116V6
Pp3c10_1390	Pp1s95_116V6
Pp3c10_1390	Pp1s95_116V6
Pp3c10_1390	Pp1s95_116V6
Pp3c10_1390	Pp1s95_116V6
Pp3c10_1390	Pp1s95_116V6
Pp3c19_19050	Pp1s170_42V6
Pp3c19_19050	Pp1s170_42V6
Pp3c19_19050	Pp1s170_42V6
Pp3c19_19050	Pp1s170_42V6
Pp3c19_19050	Pp1s170_42V6
Pp3c19_19050	Pp1s170_42V6
Pp3c19_19050	Pp1s170_42V6
Pp3c19_19050	Pp1s170_42V6
Pp3c3_5540	Pp1s1_779V6
Pp3c3_5540	Pp1s1_779V6
Pp3c7_1720	Pp1s130_22V6
Pp3c7_1720	Pp1s130_22V6
Pp3c7_1720	Pp1s130_22V6
Pp3c7_1720	Pp1s130_22V6
Pp3c7_1720	Pp1s130_22V6
Pp3c7_1720	Pp1s130_22V6
Pp3c2_15960	Pp1s30_305V6
Pp3c2_15960	Pp1s30_305V6
Pp3c2_15960	Pp1s30_305V6
Pp3c13_24590	Pp1s37_353V6
Pp3c13_24590	Pp1s37_353V6
Pp3c19_9020	Pp1s175_96V6
Pp3c19_9020	Pp1s175_96V6
Pp3c26_12010	Pp1s6_292V6
Pp3c26_12010	Pp1s6_292V6
Pp3c26_12010	Pp1s6_292V6
Pp3c26_12010	Pp1s6_292V6
Pp3c13_7530	Pp1s52_190V6
Pp3c13_7530	Pp1s52_190V6
Pp3c3_37400	Pp1s96_148V6
Pp3c3_37400	Pp1s96_148V6
Pp3c2_37860	Pp1s1_152V6
Pp3c2_37860	Pp1s1_152V6
Pp3c2_37860	Pp1s1_152V6
Pp3c2_37860	Pp1s1_152V6
Pp3c2_37860	Pp1s1_152V6
Pp3c2_37860	Pp1s1_152V6
Pp3c2_37860	Pp1s1_152V6
Pp3c6_10100	Pp1s317_44V6
Pp3c6_10100	Pp1s317_44V6
Pp3c6_10100	Pp1s317_44V6
Pp3c6_10100	Pp1s317_44V6
Pp3c6_10100	Pp1s317_44V6
Pp3c6_10100	Pp1s317_44V6
Pp3c6_10100	Pp1s317_44V6
Pp3c6_10100	Pp1s317_44V6
Pp3c4_31830	Pp1s289_40V6
Pp3c4_31830	Pp1s289_40V6
Pp3c4_31830	Pp1s289_40V6
Pp3c7_23820	Pp1s2_14V6
Pp3c7_23820	Pp1s2_14V6
Pp3c7_23820	Pp1s2_14V6
Pp3c7_23820	Pp1s2_14V6
Pp3c17_22570	Pp1s68_152V6
Pp3c17_22570	Pp1s68_152V6
Pp3c17_22570	Pp1s68_152V6
Pp3c19_15190	Pp1s20_161V6
Pp3c19_15190	Pp1s20_161V6
Pp3c19_15190	Pp1s20_161V6
Pp3c1_29170	Pp1s21_400V6
Pp3c1_29170	Pp1s21_400V6
Pp3c1_29170	Pp1s21_400V6
Pp3c1_29170	Pp1s21_400V6
Pp3c1_29170	Pp1s21_400V6
Pp3c9_19490	Pp1s89_67V6
Pp3c9_19490	Pp1s89_67V6
Pp3c9_19490	Pp1s89_67V6
Pp3c9_19490	Pp1s89_67V6
Pp3c9_19490	Pp1s89_67V6
Pp3c2_37540	Pp1s1_121V6
Pp3c2_37540	Pp1s1_121V6
Pp3c19_1630	Pp1s208_172V6
Pp3c19_1630	Pp1s208_172V6
Pp3c9_25220	Pp1s131_109V6
Pp3c9_25220	Pp1s131_109V6
Pp3c9_25220	Pp1s131_109V6
Pp3c9_25220	Pp1s131_109V6
Pp3c9_25220	Pp1s131_109V6
Pp3c9_25220	Pp1s131_109V6
Pp3c9_25220	Pp1s131_109V6
Pp3c9_25220	Pp1s131_109V6
Pp3c18_14540	Pp1s3_360V6
Pp3c18_14540	Pp1s3_360V6
Pp3c22_14690	Pp1s71_261V6
Pp3c22_14690	Pp1s71_261V6
Pp3c22_14690	Pp1s71_261V6
Pp3c19_7670	Pp1s234_70V6
Pp3c19_7670	Pp1s234_70V6
Pp3c19_7670	Pp1s234_70V6
Pp3c19_7670	Pp1s234_70V6
Pp3c19_7670	Pp1s234_70V6
Pp3c19_7670	Pp1s234_70V6
Pp3c19_7670	Pp1s234_70V6
Pp3c19_7670	Pp1s234_70V6
Pp3c19_7670	Pp1s234_70V6
Pp3c7_23420	Pp1s2_63V6
Pp3c7_23420	Pp1s2_63V6
Pp3c7_23420	Pp1s2_63V6
Pp3c5_8580	Pp1s64_47V6
Pp3c5_8580	Pp1s64_47V6
Pp3c5_8580	Pp1s64_47V6
Pp3c5_8580	Pp1s64_47V6
Pp3c11_15540	Pp1s11_376V6
Pp3c11_15540	Pp1s11_376V6
Pp3c11_15540	Pp1s11_376V6
Pp3c11_15540	Pp1s11_376V6
Pp3c14_6810	Pp1s409_13V6
Pp3c14_6810	Pp1s409_13V6
Pp3c14_6810	Pp1s409_13V6
Pp3c20_19470	Pp1s40_267V6
Pp3c20_19470	Pp1s40_267V6
Pp3c20_19470	Pp1s40_267V6
Pp3c27_2950	Pp1s54_236V6
Pp3c27_2950	Pp1s54_236V6
Pp3c21_19630	Pp1s342_36V6
Pp3c21_19630	Pp1s342_36V6
Pp3c18_11040	Pp1s19_312V6
Pp3c18_11040	Pp1s19_312V6
Pp3c18_11040	Pp1s19_312V6
Pp3c18_11040	Pp1s19_312V6
Pp3c3_17400	Pp1s523_8V6
Pp3c3_17400	Pp1s523_8V6
Pp3c3_17400	Pp1s523_8V6
Pp3c25_10320	Pp1s168_71V6
Pp3c25_10320	Pp1s168_71V6
Pp3c25_10320	Pp1s168_71V6
Pp3c25_10320	Pp1s168_71V6
Pp3c25_10320	Pp1s168_71V6
Pp3c25_10320	Pp1s168_71V6
Pp3c25_10320	Pp1s168_71V6
Pp3c25_10320	Pp1s168_71V6
Pp3c25_10320	Pp1s168_71V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
Pp3c15_21590	Pp1s271_21V6
